dataset,model,signal,coverage,selective_accuracy,risk,n,small_n,n_keep,n_total
MedMentions,PubMedBERT,confidence,0.75,0.02981029810298103,0.9701897018970189,491,False,369.0,491.0
MedMentions,PubMedBERT,confidence,0.7,0.03197674418604651,0.9680232558139534,491,False,344.0,491.0
MedMentions,PubMedBERT,confidence,0.65,0.03125,0.96875,491,False,320.0,491.0
MedMentions,PubMedBERT,confidence,0.6,0.030508474576271188,0.9694915254237289,491,False,295.0,491.0
MedMentions,PubMedBERT,confidence,0.55,0.025830258302583026,0.974169741697417,491,False,271.0,491.0
MedMentions,PubMedBERT,confidence,0.5,0.028455284552845527,0.9715447154471545,491,False,246.0,491.0
MedMentions,PubMedBERT,confidence,0.45,0.02262443438914027,0.9773755656108597,491,False,221.0,491.0
MedMentions,PubMedBERT,confidence,0.4,0.025380710659898477,0.9746192893401016,491,False,197.0,491.0
MedMentions,PubMedBERT,confidence,0.35,0.01744186046511628,0.9825581395348837,491,False,172.0,491.0
MedMentions,PubMedBERT,confidence,0.3,0.02027027027027027,0.9797297297297297,491,False,148.0,491.0
MedMentions,PubMedBERT,confidence,0.25,0.024390243902439025,0.975609756097561,491,False,123.0,491.0
MedMentions,PubMedBERT,confidence,0.2,0.030303030303030304,0.9696969696969697,491,False,99.0,491.0
MedMentions,PubMedBERT,confidence,0.15,0.02702702702702703,0.972972972972973,491,False,74.0,491.0
MedMentions,PubMedBERT,confidence,0.1,0.0,1.0,491,False,50.0,491.0
MedMentions,PubMedBERT,margin,1.0,0.032586558044806514,0.9674134419551935,491,False,491.0,491.0
MedMentions,PubMedBERT,margin,0.95,0.032119914346895075,0.9678800856531049,491,False,467.0,491.0
MedMentions,PubMedBERT,margin,0.9,0.033936651583710405,0.9660633484162896,491,False,442.0,491.0
MedMentions,PubMedBERT,margin,0.85,0.03588516746411483,0.9641148325358851,491,False,418.0,491.0
MedMentions,PubMedBERT,margin,0.8,0.03816793893129771,0.9618320610687023,491,False,393.0,491.0
MedMentions,PubMedBERT,margin,0.75,0.04065040650406504,0.959349593495935,491,False,369.0,491.0
MedMentions,PubMedBERT,margin,0.7,0.0436046511627907,0.9563953488372093,491,False,344.0,491.0
MedMentions,PubMedBERT,margin,0.65,0.046875,0.953125,491,False,320.0,491.0
MedMentions,PubMedBERT,margin,0.6,0.05084745762711865,0.9491525423728814,491,False,295.0,491.0
MedMentions,PubMedBERT,margin,0.55,0.055350553505535055,0.9446494464944649,491,False,271.0,491.0
MedMentions,PubMedBERT,margin,0.5,0.06097560975609756,0.9390243902439024,491,False,246.0,491.0
MedMentions,PubMedBERT,margin,0.45,0.06787330316742081,0.9321266968325792,491,False,221.0,491.0
MedMentions,PubMedBERT,margin,0.4,0.07614213197969544,0.9238578680203046,491,False,197.0,491.0
MedMentions,PubMedBERT,margin,0.35,0.0872093023255814,0.9127906976744186,491,False,172.0,491.0
MedMentions,PubMedBERT,margin,0.3,0.10135135135135136,0.8986486486486487,491,False,148.0,491.0
MedMentions,PubMedBERT,margin,0.25,0.12195121951219512,0.8780487804878049,491,False,123.0,491.0
MedMentions,PubMedBERT,margin,0.2,0.15151515151515152,0.8484848484848485,491,False,99.0,491.0
MedMentions,PubMedBERT,margin,0.15,0.20270270270270271,0.7972972972972973,491,False,74.0,491.0
MedMentions,PubMedBERT,margin,0.1,0.28,0.72,491,False,50.0,491.0
MedMentions,PubMedBERT,combined,1.0,0.032586558044806514,0.9674134419551935,491,False,491.0,491.0
MedMentions,PubMedBERT,combined,0.95,0.034261241970021415,0.9657387580299786,491,False,467.0,491.0
MedMentions,PubMedBERT,combined,0.9,0.033936651583710405,0.9660633484162896,491,False,442.0,491.0
MedMentions,PubMedBERT,combined,0.85,0.03349282296650718,0.9665071770334929,491,False,418.0,491.0
MedMentions,PubMedBERT,combined,0.8,0.035623409669211195,0.9643765903307888,491,False,393.0,491.0
MedMentions,PubMedBERT,combined,0.75,0.03523035230352303,0.964769647696477,491,False,369.0,491.0
MedMentions,PubMedBERT,combined,0.7,0.0377906976744186,0.9622093023255814,491,False,344.0,491.0
MedMentions,PubMedBERT,combined,0.65,0.034375,0.965625,491,False,320.0,491.0
MedMentions,PubMedBERT,combined,0.6,0.03728813559322034,0.9627118644067797,491,False,295.0,491.0
MedMentions,PubMedBERT,combined,0.55,0.03690036900369004,0.96309963099631,491,False,271.0,491.0
MedMentions,PubMedBERT,combined,0.5,0.032520325203252036,0.967479674796748,491,False,246.0,491.0
MedMentions,PubMedBERT,combined,0.45,0.03619909502262444,0.9638009049773756,491,False,221.0,491.0
MedMentions,PubMedBERT,combined,0.4,0.030456852791878174,0.9695431472081218,491,False,197.0,491.0
MedMentions,PubMedBERT,combined,0.35,0.023255813953488372,0.9767441860465116,491,False,172.0,491.0
MedMentions,PubMedBERT,combined,0.3,0.02702702702702703,0.972972972972973,491,False,148.0,491.0
MedMentions,PubMedBERT,combined,0.25,0.008130081300813009,0.991869918699187,491,False,123.0,491.0
MedMentions,PubMedBERT,combined,0.2,0.010101010101010102,0.98989898989899,491,False,99.0,491.0
MedMentions,PubMedBERT,combined,0.15,0.013513513513513514,0.9864864864864865,491,False,74.0,491.0
MedMentions,PubMedBERT,combined,0.1,0.02,0.98,491,False,50.0,491.0
MedMentions,PubMedBERT,combined_3,1.0,0.032586558044806514,0.9674134419551935,491,False,491.0,491.0
MedMentions,PubMedBERT,combined_3,0.95,0.034261241970021415,0.9657387580299786,491,False,467.0,491.0
MedMentions,PubMedBERT,combined_3,0.9,0.03619909502262444,0.9638009049773756,491,False,442.0,491.0
MedMentions,PubMedBERT,combined_3,0.85,0.03827751196172249,0.9617224880382775,491,False,418.0,491.0
MedMentions,PubMedBERT,combined_3,0.8,0.04071246819338423,0.9592875318066157,491,False,393.0,491.0
MedMentions,PubMedBERT,combined_3,0.75,0.04065040650406504,0.959349593495935,491,False,369.0,491.0
MedMentions,PubMedBERT,combined_3,0.7,0.0436046511627907,0.9563953488372093,491,False,344.0,491.0
MedMentions,PubMedBERT,combined_3,0.65,0.046875,0.953125,491,False,320.0,491.0
MedMentions,PubMedBERT,combined_3,0.6,0.05084745762711865,0.9491525423728814,491,False,295.0,491.0
MedMentions,PubMedBERT,combined_3,0.55,0.055350553505535055,0.9446494464944649,491,False,271.0,491.0
MedMentions,PubMedBERT,combined_3,0.5,0.06097560975609756,0.9390243902439024,491,False,246.0,491.0
MedMentions,PubMedBERT,combined_3,0.45,0.06334841628959276,0.9366515837104072,491,False,221.0,491.0
MedMentions,PubMedBERT,combined_3,0.4,0.07106598984771574,0.9289340101522843,491,False,197.0,491.0
MedMentions,PubMedBERT,combined_3,0.35,0.0755813953488372,0.9244186046511628,491,False,172.0,491.0
MedMentions,PubMedBERT,combined_3,0.3,0.08108108108108109,0.9189189189189189,491,False,148.0,491.0
MedMentions,PubMedBERT,combined_3,0.25,0.0975609756097561,0.9024390243902439,491,False,123.0,491.0
MedMentions,PubMedBERT,combined_3,0.2,0.10101010101010101,0.898989898989899,491,False,99.0,491.0
MedMentions,PubMedBERT,combined_3,0.15,0.13513513513513514,0.8648648648648649,491,False,74.0,491.0
MedMentions,PubMedBERT,combined_3,0.1,0.2,0.8,491,False,50.0,491.0
MedMentions,PubMedBERT,random,1.0,0.03258655804480651,0.9674134419551935,491,False,,
MedMentions,PubMedBERT,random,0.95,0.032441113490364035,0.967558886509636,491,False,,
MedMentions,PubMedBERT,random,0.9,0.03303167420814479,0.9669683257918552,491,False,,
MedMentions,PubMedBERT,random,0.85,0.034210526315789476,0.9657894736842105,491,False,,
MedMentions,PubMedBERT,random,0.8,0.03447837150127226,0.9655216284987277,491,False,,
MedMentions,PubMedBERT,random,0.75,0.03414634146341462,0.9658536585365853,491,False,,
MedMentions,PubMedBERT,random,0.7,0.03517441860465116,0.9648255813953488,491,False,,
MedMentions,PubMedBERT,random,0.65,0.0359375,0.9640625,491,False,,
MedMentions,PubMedBERT,random,0.6,0.03593220338983051,0.9640677966101695,491,False,,
MedMentions,PubMedBERT,random,0.55,0.03579335793357934,0.9642066420664207,491,False,,
MedMentions,PubMedBERT,random,0.5,0.034959349593495934,0.9650406504065041,491,False,,
MedMentions,PubMedBERT,random,0.45,0.0334841628959276,0.9665158371040724,491,False,,
MedMentions,PubMedBERT,random,0.4,0.03375634517766497,0.966243654822335,491,False,,
MedMentions,PubMedBERT,random,0.35,0.036046511627906966,0.963953488372093,491,False,,
MedMentions,PubMedBERT,random,0.3,0.03581081081081082,0.9641891891891892,491,False,,
MedMentions,PubMedBERT,random,0.25,0.03373983739837398,0.9662601626016261,491,False,,
MedMentions,PubMedBERT,random,0.2,0.03636363636363636,0.9636363636363636,491,False,,
MedMentions,PubMedBERT,random,0.15,0.03716216216216217,0.9628378378378378,491,False,,
MedMentions,PubMedBERT,random,0.1,0.037000000000000005,0.963,491,False,,
